databaseId	name	imageUrl	cardBack	type	typeLine	color	colorId	cost	manaValue	power	toughness	loyalty	rarity	text	packName	set	actualSet	loadGroupId
portal_por-12	Defiant Stand	https://magicplugin.normalitycomics.com/cardimages/por/12.jpg	default	Instant	Instant	W	W	{1}{W}	2				U	Cast this spell only during the declare attackers step and only if you've been attacked this step. | Target creature gets +1/+3 until end of turn. Untap that creature.	POR	portal	por	playerNDeck
portal_por-13	Devoted Hero	https://magicplugin.normalitycomics.com/cardimages/por/13.jpg	default	Creature	Creature - Elf Soldier	W	W	{W}	1	1	2		C		POR	portal	por	playerNDeck
portal_por-14	False Peace	https://magicplugin.normalitycomics.com/cardimages/por/14.jpg	default	Sorcery	Sorcery	W	W	{W}	1				C	Target player skips all combat phases of their next turn.	POR	portal	por	playerNDeck
portal_por-15	Fleet-Footed Monk	https://magicplugin.normalitycomics.com/cardimages/por/15.jpg	default	Creature	Creature - Human Monk	W	W	{1}{W}	2	1	1		C	This creature can't be blocked by creatures with power 2 or greater.	POR	portal	por	playerNDeck
portal_por-16	Foot Soldiers	https://magicplugin.normalitycomics.com/cardimages/por/16.jpg	default	Creature	Creature - Human Soldier	W	W	{3}{W}	4	2	4		C		POR	portal	por	playerNDeck
portal_por-17	Gift of Estates	https://magicplugin.normalitycomics.com/cardimages/por/17.jpg	default	Sorcery	Sorcery	W	W	{1}{W}	2				R	If an opponent controls more lands than you, search your library for up to three Plains cards, reveal them, put them into your hand, then shuffle.	POR	portal	por	playerNDeck
portal_por-18	Harsh Justice	https://magicplugin.normalitycomics.com/cardimages/por/18.jpg	default	Instant	Instant	W	W	{2}{W}	3				R	Cast this spell only during the declare attackers step and only if you've been attacked this step. | This turn, whenever an attacking creature deals combat damage to you, it deals that much damage to its controller.	POR	portal	por	playerNDeck
portal_por-19	Keen-Eyed Archers	https://magicplugin.normalitycomics.com/cardimages/por/19.jpg	default	Creature	Creature - Elf Archer	W	W	{2}{W}	3	2	2		C	Reach	POR	portal	por	playerNDeck
portal_por-20	Knight Errant	https://magicplugin.normalitycomics.com/cardimages/por/20.jpg	default	Creature	Creature - Human Knight	W	W	{1}{W}	2	2	2		C		POR	portal	por	playerNDeck
portal_por-21	Path of Peace	https://magicplugin.normalitycomics.com/cardimages/por/21.jpg	default	Sorcery	Sorcery	W	W	{3}{W}	4				C	Destroy target creature. Its owner gains 4 life.	POR	portal	por	playerNDeck
portal_por-22	Regal Unicorn	https://magicplugin.normalitycomics.com/cardimages/por/22.jpg	default	Creature	Creature - Unicorn	W	W	{2}{W}	3	2	3		C		POR	portal	por	playerNDeck
portal_por-23	Renewing Dawn	https://magicplugin.normalitycomics.com/cardimages/por/23.jpg	default	Sorcery	Sorcery	W	W	{1}{W}	2				U	You gain 2 life for each Mountain target opponent controls.	POR	portal	por	playerNDeck
portal_por-24	Sacred Knight	https://magicplugin.normalitycomics.com/cardimages/por/24.jpg	default	Creature	Creature - Human Knight	W	W	{3}{W}	4	3	2		C	This creature can't be blocked by black and/or red creatures.	POR	portal	por	playerNDeck
portal_por-25	Sacred Nectar	https://magicplugin.normalitycomics.com/cardimages/por/25.jpg	default	Sorcery	Sorcery	W	W	{1}{W}	2				C	You gain 4 life.	POR	portal	por	playerNDeck
portal_por-26	Seasoned Marshal	https://magicplugin.normalitycomics.com/cardimages/por/26.jpg	default	Creature	Creature - Human Soldier	W	W	{2}{W}{W}	4	2	2		U	Whenever this creature attacks, you may tap target creature.	POR	portal	por	playerNDeck
portal_por-27	Spiritual Guardian	https://magicplugin.normalitycomics.com/cardimages/por/27.jpg	default	Creature	Creature - Spirit	W	W	{3}{W}{W}	5	3	4		R	When this creature enters, you gain 4 life.	POR	portal	por	playerNDeck
portal_por-28	Spotted Griffin	https://magicplugin.normalitycomics.com/cardimages/por/28.jpg	default	Creature	Creature - Griffin	W	W	{3}{W}	4	2	3		C	Flying	POR	portal	por	playerNDeck
portal_por-29	Starlight	https://magicplugin.normalitycomics.com/cardimages/por/29.jpg	default	Sorcery	Sorcery	W	W	{1}{W}	2				U	You gain 3 life for each black creature target opponent controls.	POR	portal	por	playerNDeck
portal_por-30	Starlit Angel	https://magicplugin.normalitycomics.com/cardimages/por/30.jpg	default	Creature	Creature - Angel	W	W	{3}{W}{W}	5	3	4		U	Flying	POR	portal	por	playerNDeck
portal_por-31	Steadfastness	https://magicplugin.normalitycomics.com/cardimages/por/31.jpg	default	Sorcery	Sorcery	W	W	{1}{W}	2				C	Creatures you control get +0/+3 until end of turn.	POR	portal	por	playerNDeck
portal_por-32	Stern Marshal	https://magicplugin.normalitycomics.com/cardimages/por/32.jpg	default	Creature	Creature - Human Soldier	W	W	{2}{W}	3	2	2		R	{T}: Target creature gets +2/+2 until end of turn. Activate only during your turn, before attackers are declared.	POR	portal	por	playerNDeck
portal_por-33	Temporary Truce	https://magicplugin.normalitycomics.com/cardimages/por/33.jpg	default	Sorcery	Sorcery	W	W	{1}{W}	2				R	Each player may draw up to two cards. For each card less than two a player draws this way, that player gains 2 life.	POR	portal	por	playerNDeck
portal_por-34	Valorous Charge	https://magicplugin.normalitycomics.com/cardimages/por/34.jpg	default	Sorcery	Sorcery	W	W	{1}{W}{W}	3				U	White creatures get +2/+0 until end of turn.	POR	portal	por	playerNDeck
portal_por-35	Venerable Monk	https://magicplugin.normalitycomics.com/cardimages/por/35.jpg	default	Creature	Creature - Human Monk Cleric	W	W	{2}{W}	3	2	2		U	When this creature enters, you gain 2 life.	POR	portal	por	playerNDeck
portal_por-36	Vengeance	https://magicplugin.normalitycomics.com/cardimages/por/36.jpg	default	Sorcery	Sorcery	W	W	{3}{W}	4				U	Destroy target tapped creature.	POR	portal	por	playerNDeck
portal_por-37	Wall of Swords	https://magicplugin.normalitycomics.com/cardimages/por/37.jpg	default	Creature	Creature - Wall	W	W	{3}{W}	4	3	5		U	Defender | Flying	POR	portal	por	playerNDeck
portal_por-38	Warrior's Charge	https://magicplugin.normalitycomics.com/cardimages/por/38.jpg	default	Sorcery	Sorcery	W	W	{2}{W}	3				C	Creatures you control get +1/+1 until end of turn.	POR	portal	por	playerNDeck
portal_por-39	Wrath of God	https://magicplugin.normalitycomics.com/cardimages/por/39.jpg	default	Sorcery	Sorcery	W	W	{2}{W}{W}	4				R	Destroy all creatures. They can't be regenerated.	POR	portal	por	playerNDeck
portal_por-40	Ancestral Memories	https://magicplugin.normalitycomics.com/cardimages/por/40.jpg	default	Sorcery	Sorcery	U	U	{2}{U}{U}{U}	5				R	Look at the top seven cards of your library. Put two of them into your hand and the rest into your graveyard.	POR	portal	por	playerNDeck
portal_por-41	Balance of Power	https://magicplugin.normalitycomics.com/cardimages/por/41.jpg	default	Sorcery	Sorcery	U	U	{3}{U}{U}	5				R	If target opponent has more cards in hand than you, draw cards equal to the difference.	POR	portal	por	playerNDeck
portal_por-42	Baleful Stare	https://magicplugin.normalitycomics.com/cardimages/por/42.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				U	Target opponent reveals their hand. You draw a card for each Mountain and red card in it.	POR	portal	por	playerNDeck
portal_por-43	Capricious Sorcerer	https://magicplugin.normalitycomics.com/cardimages/por/43.jpg	default	Creature	Creature - Human Wizard Sorcerer	U	U	{2}{U}	3	1	1		R	{T}: This creature deals 1 damage to any target. Activate only during your turn, before attackers are declared.	POR	portal	por	playerNDeck
portal_por-44	Cloak of Feathers	https://magicplugin.normalitycomics.com/cardimages/por/44.jpg	default	Sorcery	Sorcery	U	U	{U}	1				C	Target creature gains flying until end of turn. | Draw a card.	POR	portal	por	playerNDeck
portal_por-45	Cloud Dragon	https://magicplugin.normalitycomics.com/cardimages/por/45.jpg	default	Creature	Creature - Illusion Dragon	U	U	{5}{U}	6	5	4		R	Flying | This creature can block only creatures with flying.	POR	portal	por	playerNDeck
portal_por-46	Cloud Pirates	https://magicplugin.normalitycomics.com/cardimages/por/46.jpg	default	Creature	Creature - Human Pirate	U	U	{U}	1	1	1		C	Flying | This creature can block only creatures with flying.	POR	portal	por	playerNDeck
portal_por-47	Cloud Spirit	https://magicplugin.normalitycomics.com/cardimages/por/47.jpg	default	Creature	Creature - Spirit	U	U	{2}{U}	3	3	1		U	Flying | This creature can block only creatures with flying.	POR	portal	por	playerNDeck
portal_por-48	Command of Unsummoning	https://magicplugin.normalitycomics.com/cardimages/por/48.jpg	default	Instant	Instant	U	U	{2}{U}	3				U	Cast this spell only during the declare attackers step and only if you've been attacked this step. | Return one or two target attacking creatures to their owner's hand.	POR	portal	por	playerNDeck
portal_por-49	Coral Eel	https://magicplugin.normalitycomics.com/cardimages/por/49.jpg	default	Creature	Creature - Fish	U	U	{1}{U}	2	2	1		C		POR	portal	por	playerNDeck
portal_por-50	Cruel Fate	https://magicplugin.normalitycomics.com/cardimages/por/50.jpg	default	Sorcery	Sorcery	U	U	{4}{U}	5				R	Look at the top five cards of target opponent's library. Put one of those cards into that player's graveyard and the rest on top of their library in any order.	POR	portal	por	playerNDeck
portal_por-51	Deep-Sea Serpent	https://magicplugin.normalitycomics.com/cardimages/por/51.jpg	default	Creature	Creature - Serpent	U	U	{4}{U}{U}	6	5	5		U	This creature can't attack unless defending player controls an Island.	POR	portal	por	playerNDeck
portal_por-52	Djinn of the Lamp	https://magicplugin.normalitycomics.com/cardimages/por/52.jpg	default	Creature	Creature - Djinn	U	U	{5}{U}{U}	7	5	6		R	Flying	POR	portal	por	playerNDeck
portal_por-53	Deja Vu	https://magicplugin.normalitycomics.com/cardimages/por/53.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				C	Return target sorcery card from your graveyard to your hand.	POR	portal	por	playerNDeck
portal_por-54	Exhaustion	https://magicplugin.normalitycomics.com/cardimages/por/54.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				R	Creatures and lands target opponent controls don't untap during their next untap step.	POR	portal	por	playerNDeck
portal_por-55	Flux	https://magicplugin.normalitycomics.com/cardimages/por/55.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				U	Each player discards any number of cards, then draws that many cards. | Draw a card.	POR	portal	por	playerNDeck
portal_por-56	Giant Octopus	https://magicplugin.normalitycomics.com/cardimages/por/56.jpg	default	Creature	Creature - Octopus	U	U	{3}{U}	4	3	3		C		POR	portal	por	playerNDeck
portal_por-57	Horned Turtle	https://magicplugin.normalitycomics.com/cardimages/por/57.jpg	default	Creature	Creature - Turtle	U	U	{2}{U}	3	1	4		C		POR	portal	por	playerNDeck
portal_por-58	Ingenious Thief	https://magicplugin.normalitycomics.com/cardimages/por/58.jpg	default	Creature	Creature - Human Rogue	U	U	{1}{U}	2	1	1		U	Flying | When this creature enters, look at target player's hand.	POR	portal	por	playerNDeck
portal_por-59	Man-o'-War	https://magicplugin.normalitycomics.com/cardimages/por/59.jpg	default	Creature	Creature - Jellyfish	U	U	{2}{U}	3	2	2		U	When this creature enters, return target creature to its owner's hand.	POR	portal	por	playerNDeck
portal_por-60	Merfolk of the Pearl Trident	https://magicplugin.normalitycomics.com/cardimages/por/60.jpg	default	Creature	Creature - Merfolk	U	U	{U}	1	1	1		C		POR	portal	por	playerNDeck
portal_por-61	Mystic Denial	https://magicplugin.normalitycomics.com/cardimages/por/61.jpg	default	Instant	Instant	U	U	{1}{U}{U}	3				U	Counter target creature or sorcery spell.	POR	portal	por	playerNDeck
portal_por-62	Omen	https://magicplugin.normalitycomics.com/cardimages/por/62.jpg	default	Sorcery	Sorcery	U	U	{1}{U}	2				C	Look at the top three cards of your library, then put them back in any order. You may shuffle. | Draw a card.	POR	portal	por	playerNDeck
portal_por-63	Owl Familiar	https://magicplugin.normalitycomics.com/cardimages/por/63.jpg	default	Creature	Creature - Bird	U	U	{1}{U}	2	1	1		C	Flying | When this creature enters, draw a card, then discard a card.	POR	portal	por	playerNDeck
portal_por-64	Personal Tutor	https://magicplugin.normalitycomics.com/cardimages/por/64.jpg	default	Sorcery	Sorcery	U	U	{U}	1				U	Search your library for a sorcery card, reveal it, then shuffle and put that card on top.	POR	portal	por	playerNDeck
portal_por-65	Phantom Warrior	https://magicplugin.normalitycomics.com/cardimages/por/65.jpg	default	Creature	Creature - Illusion Warrior	U	U	{1}{U}{U}	3	2	2		R	This creature can't be blocked.	POR	portal	por	playerNDeck
portal_por-66	Prosperity	https://magicplugin.normalitycomics.com/cardimages/por/66.jpg	default	Sorcery	Sorcery	U	U	{X}{U}	1				R	Each player draws X cards.	POR	portal	por	playerNDeck
portal_por-67	Snapping Drake	https://magicplugin.normalitycomics.com/cardimages/por/67.jpg	default	Creature	Creature - Drake	U	U	{3}{U}	4	3	2		C	Flying	POR	portal	por	playerNDeck
portal_por-68	Sorcerous Sight	https://magicplugin.normalitycomics.com/cardimages/por/68.jpg	default	Sorcery	Sorcery	U	U	{U}	1				C	Look at target opponent's hand. | Draw a card.	POR	portal	por	playerNDeck
portal_por-69	Storm Crow	https://magicplugin.normalitycomics.com/cardimages/por/69.jpg	default	Creature	Creature - Bird	U	U	{1}{U}	2	1	2		C	Flying	POR	portal	por	playerNDeck
portal_por-70	Symbol of Unsummoning	https://magicplugin.normalitycomics.com/cardimages/por/70.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				C	Return target creature to its owner's hand. | Draw a card.	POR	portal	por	playerNDeck
portal_por-71	Taunt	https://magicplugin.normalitycomics.com/cardimages/por/71.jpg	default	Sorcery	Sorcery	U	U	{U}	1				R	During target player's next turn, creatures that player controls attack you if able.	POR	portal	por	playerNDeck
portal_por-72	Theft of Dreams	https://magicplugin.normalitycomics.com/cardimages/por/72.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				U	Draw a card for each tapped creature target opponent controls.	POR	portal	por	playerNDeck
portal_por-73	Thing from the Deep	https://magicplugin.normalitycomics.com/cardimages/por/73.jpg	default	Creature	Creature - Leviathan	U	U	{6}{U}{U}{U}	9	9	9		R	Whenever this creature attacks, sacrifice it unless you sacrifice an Island.	POR	portal	por	playerNDeck
portal_por-74	Tidal Surge	https://magicplugin.normalitycomics.com/cardimages/por/74.jpg	default	Sorcery	Sorcery	U	U	{1}{U}	2				C	Tap up to three target creatures without flying.	POR	portal	por	playerNDeck
portal_por-75	Time Ebb	https://magicplugin.normalitycomics.com/cardimages/por/75.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				C	Put target creature on top of its owner's library.	POR	portal	por	playerNDeck
portal_por-76	Touch of Brilliance	https://magicplugin.normalitycomics.com/cardimages/por/76.jpg	default	Sorcery	Sorcery	U	U	{3}{U}	4				C	Draw two cards.	POR	portal	por	playerNDeck
portal_por-77	Wind Drake	https://magicplugin.normalitycomics.com/cardimages/por/77.jpg	default	Creature	Creature - Drake	U	U	{2}{U}	3	2	2		C	Flying	POR	portal	por	playerNDeck
portal_por-78	Withering Gaze	https://magicplugin.normalitycomics.com/cardimages/por/78.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				U	Target opponent reveals their hand. You draw a card for each Forest and green card in it.	POR	portal	por	playerNDeck
portal_por-79	Arrogant Vampire	https://magicplugin.normalitycomics.com/cardimages/por/79.jpg	default	Creature	Creature - Vampire	B	B	{3}{B}{B}	5	4	3		U	Flying	POR	portal	por	playerNDeck
portal_por-80	Assassin's Blade	https://magicplugin.normalitycomics.com/cardimages/por/80.jpg	default	Instant	Instant	B	B	{1}{B}	2				U	Cast this spell only during the declare attackers step and only if you've been attacked this step. | Destroy target nonblack attacking creature.	POR	portal	por	playerNDeck
portal_por-81	Bog Imp	https://magicplugin.normalitycomics.com/cardimages/por/81.jpg	default	Creature	Creature - Imp	B	B	{1}{B}	2	1	1		C	Flying	POR	portal	por	playerNDeck
portal_por-82	Bog Raiders	https://magicplugin.normalitycomics.com/cardimages/por/82.jpg	default	Creature	Creature - Zombie	B	B	{2}{B}	3	2	2		C	Swampwalk	POR	portal	por	playerNDeck
portal_por-83	Bog Wraith	https://magicplugin.normalitycomics.com/cardimages/por/83.jpg	default	Creature	Creature - Wraith	B	B	{3}{B}	4	3	3		U	Swampwalk	POR	portal	por	playerNDeck
portal_por-84	Charging Bandits	https://magicplugin.normalitycomics.com/cardimages/por/84.jpg	default	Creature	Creature - Human Rogue	B	B	{4}{B}	5	3	3		U	Whenever this creature attacks, it gets +2/+0 until end of turn.	POR	portal	por	playerNDeck
portal_por-85	Craven Knight	https://magicplugin.normalitycomics.com/cardimages/por/85.jpg	default	Creature	Creature - Human Knight	B	B	{1}{B}	2	2	2		C	This creature can't block.	POR	portal	por	playerNDeck
portal_por-86	Cruel Bargain	https://magicplugin.normalitycomics.com/cardimages/por/86.jpg	default	Sorcery	Sorcery	B	B	{B}{B}{B}	3				R	Draw four cards. You lose half your life, rounded up.	POR	portal	por	playerNDeck
portal_por-87	Cruel Tutor	https://magicplugin.normalitycomics.com/cardimages/por/87.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				R	Search your library for a card, then shuffle and put that card on top. You lose 2 life.	POR	portal	por	playerNDeck
portal_por-88	Dread Charge	https://magicplugin.normalitycomics.com/cardimages/por/88.jpg	default	Sorcery	Sorcery	B	B	{3}{B}	4				R	Black creatures you control can't be blocked this turn except by black creatures.	POR	portal	por	playerNDeck
portal_por-89	Dread Reaper	https://magicplugin.normalitycomics.com/cardimages/por/89.jpg	default	Creature	Creature - Horror	B	B	{3}{B}{B}{B}	6	6	5		R	Flying | When this creature enters, you lose 5 life.	POR	portal	por	playerNDeck
portal_por-90	Dry Spell	https://magicplugin.normalitycomics.com/cardimages/por/90.jpg	default	Sorcery	Sorcery	B	B	{1}{B}	2				U	Dry Spell deals 1 damage to each creature and each player.	POR	portal	por	playerNDeck
portal_por-91	Ebon Dragon	https://magicplugin.normalitycomics.com/cardimages/por/91.jpg	default	Creature	Creature - Dragon	B	B	{5}{B}{B}	7	5	4		R	Flying | When this creature enters, you may have target opponent discard a card.	POR	portal	por	playerNDeck
portal_por-92	Endless Cockroaches	https://magicplugin.normalitycomics.com/cardimages/por/92.jpg	default	Creature	Creature - Insect	B	B	{1}{B}{B}	3	1	1		R	When this creature dies, return it to its owner's hand.	POR	portal	por	playerNDeck
portal_por-93	Feral Shadow	https://magicplugin.normalitycomics.com/cardimages/por/93.jpg	default	Creature	Creature - Nightstalker	B	B	{2}{B}	3	2	1		C	Flying	POR	portal	por	playerNDeck
portal_por-94	Final Strike	https://magicplugin.normalitycomics.com/cardimages/por/94.jpg	default	Sorcery	Sorcery	B	B	{2}{B}{B}	4				R	As an additional cost to cast this spell, sacrifice a creature. | Final Strike deals damage to target opponent or planeswalker equal to the sacrificed creature's power.	POR	portal	por	playerNDeck
portal_por-95	Gravedigger	https://magicplugin.normalitycomics.com/cardimages/por/95.jpg	default	Creature	Creature - Zombie	B	B	{3}{B}	4	2	2		U	When this creature enters, you may return target creature card from your graveyard to your hand.	POR	portal	por	playerNDeck
portal_por-96	Hand of Death	https://magicplugin.normalitycomics.com/cardimages/por/96.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				C	Destroy target nonblack creature.	POR	portal	por	playerNDeck
portal_por-97	Howling Fury	https://magicplugin.normalitycomics.com/cardimages/por/97.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				C	Target creature gets +4/+0 until end of turn.	POR	portal	por	playerNDeck
portal_por-98	King's Assassin	https://magicplugin.normalitycomics.com/cardimages/por/98.jpg	default	Creature	Creature - Human Assassin	B	B	{1}{B}{B}	3	1	1		R	{T}: Destroy target tapped creature. Activate only during your turn, before attackers are declared.	POR	portal	por	playerNDeck
portal_por-99	Mercenary Knight	https://magicplugin.normalitycomics.com/cardimages/por/99.jpg	default	Creature	Creature - Human Mercenary Knight	B	B	{2}{B}	3	4	4		R	When this creature enters, sacrifice it unless you discard a creature card.	POR	portal	por	playerNDeck
portal_por-100	Mind Knives	https://magicplugin.normalitycomics.com/cardimages/por/100.jpg	default	Sorcery	Sorcery	B	B	{1}{B}	2				C	Target opponent discards a card at random.	POR	portal	por	playerNDeck
portal_por-101	Mind Rot	https://magicplugin.normalitycomics.com/cardimages/por/101.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				C	Target player discards two cards.	POR	portal	por	playerNDeck
portal_por-102	Muck Rats	https://magicplugin.normalitycomics.com/cardimages/por/102.jpg	default	Creature	Creature - Rat	B	B	{B}	1	1	1		C		POR	portal	por	playerNDeck
portal_por-103	Nature's Ruin	https://magicplugin.normalitycomics.com/cardimages/por/103.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				U	Destroy all green creatures.	POR	portal	por	playerNDeck
portal_por-104	Noxious Toad	https://magicplugin.normalitycomics.com/cardimages/por/104.jpg	default	Creature	Creature - Frog	B	B	{2}{B}	3	1	1		U	When this creature dies, each opponent discards a card.	POR	portal	por	playerNDeck
portal_por-105	Python	https://magicplugin.normalitycomics.com/cardimages/por/105.jpg	default	Creature	Creature - Snake	B	B	{1}{B}{B}	3	3	2		C		POR	portal	por	playerNDeck
portal_por-106	Rain of Tears	https://magicplugin.normalitycomics.com/cardimages/por/106.jpg	default	Sorcery	Sorcery	B	B	{1}{B}{B}	3				U	Destroy target land.	POR	portal	por	playerNDeck
portal_por-107	Raise Dead	https://magicplugin.normalitycomics.com/cardimages/por/107.jpg	default	Sorcery	Sorcery	B	B	{B}	1				C	Return target creature card from your graveyard to your hand.	POR	portal	por	playerNDeck
portal_por-108	Serpent Assassin	https://magicplugin.normalitycomics.com/cardimages/por/108.jpg	default	Creature	Creature - Snake Assassin	B	B	{3}{B}{B}	5	2	2		R	When this creature enters, you may destroy target nonblack creature.	POR	portal	por	playerNDeck
portal_por-109	Serpent Warrior	https://magicplugin.normalitycomics.com/cardimages/por/109.jpg	default	Creature	Creature - Snake Warrior	B	B	{2}{B}	3	3	3		C	When this creature enters, you lose 3 life.	POR	portal	por	playerNDeck
portal_por-110	Skeletal Crocodile	https://magicplugin.normalitycomics.com/cardimages/por/110.jpg	default	Creature	Creature - Crocodile Skeleton	B	B	{3}{B}	4	5	1		C		POR	portal	por	playerNDeck
portal_por-111	Skeletal Snake	https://magicplugin.normalitycomics.com/cardimages/por/111.jpg	default	Creature	Creature - Snake Skeleton	B	B	{1}{B}	2	2	1		C		POR	portal	por	playerNDeck
portal_por-112	Soul Shred	https://magicplugin.normalitycomics.com/cardimages/por/112.jpg	default	Sorcery	Sorcery	B	B	{3}{B}{B}	5				C	Soul Shred deals 3 damage to target nonblack creature. You gain 3 life.	POR	portal	por	playerNDeck
portal_por-113	Undying Beast	https://magicplugin.normalitycomics.com/cardimages/por/113.jpg	default	Creature	Creature - Beast	B	B	{3}{B}	4	3	2		C	When this creature dies, put it on top of its owner's library.	POR	portal	por	playerNDeck
portal_por-114	Vampiric Feast	https://magicplugin.normalitycomics.com/cardimages/por/114.jpg	default	Sorcery	Sorcery	B	B	{5}{B}{B}	7				U	Vampiric Feast deals 4 damage to any target and you gain 4 life.	POR	portal	por	playerNDeck
portal_por-115	Vampiric Touch	https://magicplugin.normalitycomics.com/cardimages/por/115.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				C	Vampiric Touch deals 2 damage to target opponent or planeswalker and you gain 2 life.	POR	portal	por	playerNDeck
portal_por-116	Virtue's Ruin	https://magicplugin.normalitycomics.com/cardimages/por/116.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				U	Destroy all white creatures.	POR	portal	por	playerNDeck
portal_por-117	Wicked Pact	https://magicplugin.normalitycomics.com/cardimages/por/117.jpg	default	Sorcery	Sorcery	B	B	{1}{B}{B}	3				R	Destroy two target nonblack creatures. You lose 5 life.	POR	portal	por	playerNDeck
portal_por-118	Blaze	https://magicplugin.normalitycomics.com/cardimages/por/118.jpg	default	Sorcery	Sorcery	R	R	{X}{R}	1				U	Blaze deals X damage to any target.	POR	portal	por	playerNDeck
portal_por-119	Boiling Seas	https://magicplugin.normalitycomics.com/cardimages/por/119.jpg	default	Sorcery	Sorcery	R	R	{3}{R}	4				U	Destroy all Islands.	POR	portal	por	playerNDeck
portal_por-120	Burning Cloak	https://magicplugin.normalitycomics.com/cardimages/por/120.jpg	default	Sorcery	Sorcery	R	R	{R}	1				C	Target creature gets +2/+0 until end of turn. Burning Cloak deals 2 damage to that creature.	POR	portal	por	playerNDeck
portal_por-121	Craven Giant	https://magicplugin.normalitycomics.com/cardimages/por/121.jpg	default	Creature	Creature - Giant	R	R	{2}{R}	3	4	1		C	This creature can't block.	POR	portal	por	playerNDeck
portal_por-122	Desert Drake	https://magicplugin.normalitycomics.com/cardimages/por/122.jpg	default	Creature	Creature - Drake	R	R	{3}{R}	4	2	2		U	Flying	POR	portal	por	playerNDeck
portal_por-123	Devastation	https://magicplugin.normalitycomics.com/cardimages/por/123.jpg	default	Sorcery	Sorcery	R	R	{5}{R}{R}	7				R	Destroy all creatures and lands.	POR	portal	por	playerNDeck
portal_por-124	Earthquake	https://magicplugin.normalitycomics.com/cardimages/por/124.jpg	default	Sorcery	Sorcery	R	R	{X}{R}	1				R	Earthquake deals X damage to each creature without flying and each player.	POR	portal	por	playerNDeck
portal_por-125	Fire Dragon	https://magicplugin.normalitycomics.com/cardimages/por/125.jpg	default	Creature	Creature - Dragon	R	R	{6}{R}{R}{R}	9	6	6		R	Flying | When this creature enters, it deals damage to target creature equal to the number of Mountains you control.	POR	portal	por	playerNDeck
